Date,ADRO.JK,ANTM.JK,ASII.JK,BBCA.JK,BBRI.JK,INDY.JK,KAEF.JK,PGAS.JK,SIDO.JK,TLKM.JK
2023-07-12,2390.0,1996.67,6783.33,9133.33,5450.0,2040.0,838.33,1341.67,746.67,3986.67
2023-07-13,2316.67,2003.33,6791.67,9158.33,5450.0,2023.33,838.33,1341.67,731.67,3933.33
2023-07-14,2346.67,2005.0,6758.33,9175.0,5491.67,2053.33,848.33,1356.67,721.67,3936.67
2023-07-17,2390.0,2000.0,6708.33,9200.0,5575.0,2083.33,850.0,1370.0,725.0,3930.0
2023-07-18,2346.67,1991.67,6583.33,9166.67,5641.67,2043.33,850.0,1363.33,718.33,3866.67
2023-07-20,2366.67,1993.33,6516.67,9166.67,5608.33,2050.0,850.0,1368.33,698.33,3840.0
2023-07-21,2410.0,1983.33,6450.0,9150.0,5608.33,2080.0,845.0,1380.0,696.67,3856.67
2023-07-24,2450.0,1980.0,6516.67,9133.33,5616.67,2113.33,841.67,1395.0,698.33,3900.0
2023-07-25,2460.0,1983.33,6541.67,9200.0,5658.33,2113.33,845.0,1386.67,695.0,3893.33
2023-07-26,2486.67,1991.67,6575.0,9275.0,5675.0,2163.33,848.33,1381.67,688.33,3870.0
2023-07-27,2463.33,1976.67,6541.67,9283.33,5683.33,2150.0,840.0,1371.67,661.67,3766.67
2023-07-28,2453.33,1963.33,6575.0,9158.33,5675.0,2133.33,836.67,1366.67,641.67,3720.0
2023-07-31,2420.0,1978.33,6841.67,9141.67,5666.67,2015.0,848.33,1371.67,645.0,3713.33
2023-08-01,2390.0,2030.0,6858.33,9133.33,5700.0,1951.67,890.0,1381.67,645.0,3743.33
2023-08-02,2363.33,2016.67,6825.0,9175.0,5691.67,1941.67,883.33,1380.0,623.33,3703.33
2023-08-03,2366.67,2006.67,6833.33,9233.33,5700.0,1963.33,873.33,1381.67,635.0,3716.67
2023-08-04,2410.0,2020.0,6800.0,9183.33,5625.0,1990.0,875.0,1395.0,643.33,3703.33
2023-08-07,2380.0,2036.67,6841.67,9233.33,5666.67,1965.0,865.0,1390.0,648.33,3693.33
2023-08-08,2386.67,2020.0,6858.33,9233.33,5658.33,1966.67,846.67,1400.0,655.0,3723.33
2023-08-09,2390.0,2006.67,6858.33,9350.0,5683.33,1961.67,831.67,1395.0,645.0,3770.0
2023-08-10,2416.67,2000.0,6791.67,9391.67,5700.0,1995.0,825.0,1403.33,643.33,3810.0
